user_id,timestamp,activity_type,direction,peer_number,duration_sec,location,device_imei,sim_imsi,network_type,data_used_mb,is_roaming,is_spam_or_fraud
U001,2025-07-12 07:40:00,call,incoming,92XXXX9190,98,Pune,123456789012345,899110123456789,4G,0.0,no,0
U001,2025-07-25 09:50:00,call,incoming,91XXXX3061,504,Hyderabad,990011223344556,899110888888888,5G,0.0,no,0
U001,2025-07-18 04:37:00,call,incoming,95XXXX3207,261,Mumbai,990011223344556,899110888888888,5G,0.0,no,0
U001,2025-07-09 15:17:00,sms,incoming,99XXXX4057,0,Pune,990011223344556,899110888888888,5G,0.0,no,0
U001,2025-07-04 03:13:00,call,incoming,98XXXX3539,465,Chennai,990011223344556,899110888888888,5G,0.0,no,1
U001,2025-07-09 10:39:00,sms,incoming,90XXXX6965,0,Hyderabad,990011223344556,899110888888888,4G,0.0,no,1
U001,2025-07-26 02:20:00,sms,incoming,92XXXX5638,0,Pune,990011223344556,899110888888888,5G,0.0,yes,1
U001,2025-07-02 23:48:00,call,incoming,92XXXX3926,37,Hyderabad,356789123456789,899110999999999,4G,0.0,yes,1
U001,2025-07-30 22:37:00,sms,incoming,97XXXX9615,0,Chennai,356789123456789,899110999999999,4G,0.0,yes,1
U001,2025-07-30 20:15:00,call,incoming,97XXXX2310,484,Mumbai,990011223344556,899110888888888,5G,0.0,no,0
U001,2025-07-29 01:51:00,call,incoming,94XXXX9667,46,Delhi,990011223344556,899110123456789,4G,0.0,yes,0
U001,2025-07-25 04:42:00,call,incoming,96XXXX4104,202,Hyderabad,123456789012345,899110888888888,4G,0.0,no,0
U001,2025-07-21 21:02:00,sms,incoming,96XXXX2705,0,Bangalore,356789123456789,899110888888888,5G,0.0,no,0
U001,2025-07-25 07:09:00,call,incoming,99XXXX8258,365,Pune,123456789012345,899110999999999,5G,0.0,no,0
U001,2025-07-15 17:17:00,sms,incoming,99XXXX4943,0,Hyderabad,990011223344556,899110888888888,5G,0.0,no,0
U001,2025-07-19 01:43:00,sms,incoming,90XXXX1567,0,Chennai,123456789012345,899110123456789,4G,0.0,no,0
U001,2025-07-14 16:02:00,call,incoming,93XXXX4519,327,Mumbai,123456789012345,899110999999999,4G,0.0,yes,1
U001,2025-07-08 02:30:00,sms,incoming,92XXXX5341,0,Pune,123456789012345,899110123456789,4G,0.0,no,0
U001,2025-07-05 04:23:00,sms,incoming,99XXXX7550,0,Hyderabad,123456789012345,899110123456789,5G,0.0,no,0
U001,2025-07-23 05:19:00,call,incoming,99XXXX2562,312,Mumbai,123456789012345,899110888888888,5G,0.0,yes,0
U001,2025-07-16 20:01:00,sms,incoming,96XXXX7824,0,Delhi,356789123456789,899110888888888,4G,0.0,no,0
U001,2025-07-14 20:54:00,call,incoming,98XXXX1674,331,Bangalore,990011223344556,899110888888888,4G,0.0,yes,1
U001,2025-07-21 06:43:00,sms,incoming,99XXXX9269,0,Delhi,356789123456789,899110999999999,5G,0.0,no,0
U001,2025-07-07 00:23:00,call,incoming,95XXXX2352,492,Mumbai,123456789012345,899110999999999,5G,0.0,yes,0
U001,2025-07-07 03:18:00,call,incoming,97XXXX4245,504,Kolkata,123456789012345,899110888888888,4G,0.0,yes,1
U001,2025-07-15 17:15:00,sms,incoming,99XXXX2467,0,Delhi,123456789012345,899110999999999,5G,0.0,no,0
U001,2025-07-16 16:18:00,sms,incoming,99XXXX1396,0,Chennai,356789123456789,899110999999999,5G,0.0,yes,0
U001,2025-07-10 02:06:00,call,incoming,95XXXX3555,92,Delhi,123456789012345,899110123456789,4G,0.0,yes,0
U001,2025-07-01 15:00:00,sms,incoming,95XXXX2823,0,Chennai,990011223344556,899110999999999,4G,0.0,no,1
U001,2025-07-10 06:36:00,call,incoming,98XXXX9573,269,Ahmedabad,123456789012345,899110888888888,4G,0.0,yes,0
U001,2025-07-12 15:01:00,call,incoming,92XXXX1984,295,Hyderabad,123456789012345,899110888888888,5G,0.0,yes,0
U001,2025-07-18 16:30:00,call,incoming,94XXXX6901,115,Mumbai,990011223344556,899110888888888,5G,0.0,yes,0
U001,2025-07-15 08:33:00,call,incoming,97XXXX9709,95,Bangalore,356789123456789,899110888888888,5G,0.0,yes,1
U001,2025-07-16 04:20:00,sms,incoming,97XXXX7445,0,Bangalore,356789123456789,899110999999999,5G,0.0,no,0
U001,2025-07-11 17:59:00,sms,incoming,98XXXX5519,0,Mumbai,123456789012345,899110999999999,5G,0.0,yes,0
U001,2025-07-07 21:42:00,call,incoming,95XXXX7436,145,Delhi,123456789012345,899110999999999,4G,0.0,no,1
U001,2025-07-20 09:48:00,call,incoming,94XXXX6395,464,Bangalore,356789123456789,899110888888888,4G,0.0,yes,0
U001,2025-07-24 20:08:00,sms,incoming,92XXXX8046,0,Bangalore,123456789012345,899110888888888,4G,0.0,no,1
U001,2025-07-09 09:07:00,call,incoming,95XXXX3384,35,Pune,990011223344556,899110999999999,5G,0.0,no,0
U001,2025-07-07 21:58:00,sms,incoming,93XXXX2749,0,Bangalore,356789123456789,899110123456789,5G,0.0,yes,0
U001,2025-07-02 04:29:00,call,incoming,95XXXX2302,493,Bangalore,123456789012345,899110888888888,5G,0.0,no,1
U001,2025-07-23 08:47:00,sms,incoming,97XXXX3253,0,Bangalore,356789123456789,899110123456789,4G,0.0,no,0
U001,2025-07-13 06:45:00,call,incoming,96XXXX4646,212,Hyderabad,356789123456789,899110123456789,5G,0.0,no,0
U001,2025-07-21 19:45:00,sms,incoming,93XXXX8005,0,Kolkata,356789123456789,899110888888888,5G,0.0,no,0
U001,2025-07-28 19:55:00,sms,incoming,99XXXX9784,0,Mumbai,123456789012345,899110123456789,5G,0.0,no,0
U001,2025-07-12 04:23:00,call,incoming,98XXXX9812,410,Mumbai,123456789012345,899110999999999,4G,0.0,yes,0
U001,2025-07-14 00:17:00,sms,incoming,97XXXX3727,0,Kolkata,990011223344556,899110888888888,4G,0.0,yes,0
U001,2025-07-23 18:51:00,call,incoming,91XXXX3945,564,Bangalore,990011223344556,899110999999999,5G,0.0,no,1
U001,2025-07-27 20:46:00,sms,incoming,93XXXX8449,0,Delhi,990011223344556,899110999999999,4G,0.0,yes,1
U001,2025-07-29 20:34:00,sms,incoming,95XXXX2397,0,Kolkata,123456789012345,899110888888888,4G,0.0,no,0
U001,2025-07-08 18:39:00,call,incoming,95XXXX3459,171,Bangalore,356789123456789,899110888888888,4G,0.0,no,0
U001,2025-07-15 02:04:00,sms,incoming,97XXXX5731,0,Bangalore,356789123456789,899110123456789,4G,0.0,yes,0
U001,2025-07-01 13:20:00,sms,incoming,97XXXX9153,0,Ahmedabad,123456789012345,899110123456789,5G,0.0,yes,0
U001,2025-07-21 15:36:00,sms,incoming,96XXXX8239,0,Delhi,123456789012345,899110888888888,4G,0.0,yes,1
U001,2025-07-03 05:25:00,call,incoming,92XXXX3429,61,Pune,356789123456789,899110123456789,4G,0.0,no,0
U001,2025-07-04 23:47:00,sms,incoming,90XXXX2784,0,Kolkata,356789123456789,899110123456789,5G,0.0,yes,0
U001,2025-07-02 15:08:00,sms,incoming,91XXXX5903,0,Pune,990011223344556,899110999999999,4G,0.0,no,0
U001,2025-07-14 07:51:00,call,incoming,97XXXX3204,129,Chennai,990011223344556,899110888888888,5G,0.0,yes,0
U001,2025-07-27 00:05:00,call,incoming,98XXXX2436,500,Chennai,990011223344556,899110888888888,5G,0.0,no,0
U001,2025-07-06 21:40:00,sms,incoming,99XXXX9132,0,Ahmedabad,990011223344556,899110123456789,4G,0.0,no,0
U001,2025-07-01 01:43:00,call,incoming,91XXXX1392,481,Delhi,123456789012345,899110123456789,5G,0.0,no,0
U001,2025-07-16 04:35:00,call,incoming,95XXXX4478,16,Hyderabad,123456789012345,899110999999999,5G,0.0,yes,0
U001,2025-07-01 06:41:00,sms,incoming,91XXXX6460,0,Pune,990011223344556,899110888888888,4G,0.0,yes,0
U001,2025-07-22 14:16:00,sms,incoming,90XXXX3224,0,Ahmedabad,356789123456789,899110888888888,5G,0.0,no,0
U001,2025-07-19 20:08:00,sms,incoming,90XXXX9537,0,Chennai,123456789012345,899110888888888,5G,0.0,yes,0
U001,2025-07-04 00:19:00,sms,incoming,92XXXX5595,0,Mumbai,990011223344556,899110999999999,4G,0.0,no,1
U001,2025-07-15 00:43:00,call,incoming,95XXXX1518,283,Kolkata,356789123456789,899110999999999,4G,0.0,no,0
U001,2025-07-14 18:33:00,sms,incoming,93XXXX9603,0,Chennai,356789123456789,899110123456789,5G,0.0,yes,0
U001,2025-07-21 04:43:00,call,incoming,98XXXX1408,499,Bangalore,356789123456789,899110999999999,5G,0.0,no,0
U001,2025-07-07 12:30:00,sms,incoming,91XXXX9456,0,Bangalore,356789123456789,899110888888888,4G,0.0,no,0
U001,2025-07-24 18:32:00,sms,incoming,91XXXX1067,0,Chennai,356789123456789,899110888888888,4G,0.0,no,0
U001,2025-07-03 02:23:00,sms,incoming,91XXXX9529,0,Chennai,356789123456789,899110888888888,5G,0.0,yes,0
U001,2025-07-14 01:00:00,call,incoming,94XXXX9720,331,Ahmedabad,123456789012345,899110123456789,5G,0.0,yes,0
U001,2025-07-01 16:39:00,call,incoming,99XXXX9422,109,Hyderabad,123456789012345,899110999999999,5G,0.0,no,1
U001,2025-07-27 03:03:00,sms,incoming,93XXXX3806,0,Delhi,990011223344556,899110888888888,5G,0.0,no,1
U001,2025-07-22 10:10:00,call,incoming,90XXXX2735,397,Mumbai,356789123456789,899110999999999,5G,0.0,yes,0
U001,2025-07-29 01:10:00,sms,incoming,95XXXX6119,0,Pune,356789123456789,899110888888888,4G,0.0,no,0
U001,2025-07-05 05:29:00,call,incoming,97XXXX2593,471,Chennai,123456789012345,899110888888888,5G,0.0,no,1
U001,2025-07-07 12:58:00,call,incoming,99XXXX5227,377,Kolkata,356789123456789,899110888888888,5G,0.0,no,0
U001,2025-07-23 04:29:00,sms,incoming,90XXXX2070,0,Ahmedabad,356789123456789,899110999999999,5G,0.0,no,0
U001,2025-07-13 20:18:00,call,incoming,95XXXX3087,525,Delhi,990011223344556,899110888888888,4G,0.0,no,0
U001,2025-07-14 17:59:00,call,incoming,98XXXX8552,415,Kolkata,356789123456789,899110888888888,4G,0.0,yes,0
U001,2025-07-04 00:09:00,sms,incoming,95XXXX4411,0,Kolkata,990011223344556,899110888888888,5G,0.0,yes,0
U001,2025-07-06 04:52:00,sms,incoming,99XXXX8584,0,Pune,123456789012345,899110123456789,5G,0.0,yes,0
U001,2025-07-04 04:01:00,sms,incoming,99XXXX2781,0,Kolkata,990011223344556,899110999999999,4G,0.0,yes,1
U001,2025-07-07 16:15:00,call,incoming,92XXXX8421,549,Chennai,990011223344556,899110888888888,5G,0.0,yes,0
U001,2025-07-26 22:53:00,sms,incoming,94XXXX8122,0,Pune,356789123456789,899110888888888,4G,0.0,no,0
U001,2025-07-14 09:19:00,call,incoming,90XXXX7049,567,Mumbai,356789123456789,899110888888888,5G,0.0,yes,0
U001,2025-07-11 16:56:00,call,incoming,96XXXX7459,330,Kolkata,990011223344556,899110999999999,5G,0.0,yes,0
U001,2025-07-26 06:40:00,call,incoming,96XXXX6902,432,Bangalore,990011223344556,899110888888888,4G,0.0,yes,1
U001,2025-07-07 13:16:00,call,incoming,97XXXX8155,144,Delhi,356789123456789,899110888888888,5G,0.0,no,0
U001,2025-07-29 08:45:00,sms,incoming,92XXXX8444,0,Kolkata,123456789012345,899110999999999,5G,0.0,no,1
U001,2025-07-28 12:21:00,sms,incoming,90XXXX9161,0,Hyderabad,123456789012345,899110888888888,5G,0.0,no,0
U001,2025-07-02 12:32:00,sms,incoming,90XXXX8917,0,Pune,356789123456789,899110888888888,5G,0.0,yes,0
U001,2025-07-22 03:50:00,sms,incoming,98XXXX2281,0,Delhi,356789123456789,899110999999999,4G,0.0,no,0
U001,2025-07-16 15:14:00,call,incoming,98XXXX1176,485,Ahmedabad,123456789012345,899110999999999,5G,0.0,no,0
U001,2025-07-14 03:53:00,sms,incoming,92XXXX1578,0,Chennai,123456789012345,899110888888888,5G,0.0,yes,0
U001,2025-07-30 20:52:00,call,incoming,94XXXX1447,298,Ahmedabad,356789123456789,899110123456789,4G,0.0,no,0
U001,2025-07-07 00:46:00,sms,incoming,99XXXX5603,0,Chennai,990011223344556,899110123456789,4G,0.0,yes,0
U001,2025-07-30 23:58:00,call,incoming,97XXXX7058,184,Chennai,123456789012345,899110123456789,5G,0.0,yes,0
U001,2025-07-16 14:28:00,call,incoming,91XXXX3376,162,Ahmedabad,990011223344556,899110999999999,4G,0.0,no,0
U001,2025-07-10 14:18:00,call,incoming,99XXXX6653,60,Chennai,356789123456789,899110123456789,4G,0.0,no,0
U001,2025-07-22 16:10:00,sms,incoming,94XXXX8803,0,Hyderabad,990011223344556,899110888888888,5G,0.0,no,1
U001,2025-07-01 12:57:00,sms,incoming,94XXXX8353,0,Kolkata,123456789012345,899110999999999,4G,0.0,yes,0
U001,2025-07-28 18:48:00,sms,incoming,94XXXX6488,0,Chennai,990011223344556,899110123456789,5G,0.0,no,0
U001,2025-07-12 00:06:00,sms,incoming,99XXXX4193,0,Pune,123456789012345,899110888888888,4G,0.0,no,0
U001,2025-07-04 02:13:00,call,incoming,90XXXX7737,105,Delhi,123456789012345,899110999999999,5G,0.0,yes,1
U001,2025-07-02 01:53:00,call,incoming,99XXXX2506,63,Hyderabad,123456789012345,899110888888888,4G,0.0,yes,1
U001,2025-07-18 02:38:00,call,incoming,99XXXX4027,118,Bangalore,990011223344556,899110999999999,5G,0.0,yes,0
U001,2025-07-20 10:22:00,sms,incoming,95XXXX5216,0,Bangalore,356789123456789,899110999999999,4G,0.0,no,0
U001,2025-07-16 03:20:00,sms,incoming,90XXXX5230,0,Chennai,356789123456789,899110999999999,4G,0.0,no,0
U001,2025-07-28 18:36:00,call,incoming,96XXXX3923,508,Delhi,356789123456789,899110888888888,5G,0.0,yes,0
U001,2025-07-21 02:19:00,call,incoming,94XXXX2692,40,Delhi,356789123456789,899110888888888,5G,0.0,no,0
U001,2025-07-23 15:37:00,call,incoming,92XXXX1014,43,Kolkata,990011223344556,899110123456789,5G,0.0,no,0
U001,2025-07-24 10:56:00,call,incoming,97XXXX8833,451,Kolkata,123456789012345,899110123456789,4G,0.0,yes,0
U001,2025-07-06 12:23:00,sms,incoming,99XXXX9770,0,Pune,990011223344556,899110888888888,5G,0.0,no,1
U001,2025-07-17 15:03:00,call,incoming,98XXXX6571,87,Ahmedabad,990011223344556,899110888888888,4G,0.0,yes,0
U001,2025-07-14 14:26:00,call,incoming,96XXXX2749,372,Ahmedabad,356789123456789,899110888888888,5G,0.0,yes,0
U001,2025-07-02 03:42:00,call,incoming,99XXXX4907,505,Kolkata,356789123456789,899110888888888,5G,0.0,no,0
U001,2025-07-01 17:55:00,sms,incoming,90XXXX6558,0,Mumbai,990011223344556,899110888888888,4G,0.0,no,1
U001,2025-07-25 10:04:00,sms,incoming,92XXXX4817,0,Delhi,356789123456789,899110888888888,4G,0.0,no,0
U001,2025-07-22 10:41:00,call,incoming,99XXXX1750,253,Bangalore,356789123456789,899110123456789,4G,0.0,no,0
U001,2025-07-21 18:16:00,call,incoming,99XXXX3796,70,Delhi,356789123456789,899110999999999,4G,0.0,yes,0
U001,2025-07-16 08:28:00,sms,incoming,96XXXX6312,0,Delhi,123456789012345,899110888888888,4G,0.0,no,0
U001,2025-07-03 01:47:00,call,incoming,99XXXX3841,348,Delhi,356789123456789,899110999999999,4G,0.0,no,0
U001,2025-07-17 20:03:00,call,incoming,98XXXX3703,454,Hyderabad,123456789012345,899110123456789,4G,0.0,yes,0
U001,2025-07-08 04:18:00,sms,incoming,90XXXX8978,0,Delhi,356789123456789,899110123456789,4G,0.0,yes,0
U001,2025-07-19 22:37:00,sms,incoming,97XXXX3079,0,Hyderabad,356789123456789,899110888888888,5G,0.0,no,0
U001,2025-07-11 21:19:00,sms,incoming,92XXXX1616,0,Bangalore,123456789012345,899110999999999,4G,0.0,no,0
U001,2025-07-26 09:10:00,call,incoming,93XXXX4144,125,Delhi,123456789012345,899110999999999,4G,0.0,no,0
U001,2025-07-13 13:55:00,call,incoming,90XXXX4173,120,Bangalore,123456789012345,899110999999999,5G,0.0,yes,0
U001,2025-07-30 08:21:00,call,incoming,95XXXX5670,219,Kolkata,990011223344556,899110999999999,5G,0.0,yes,1
U001,2025-07-08 04:37:00,call,incoming,90XXXX8947,532,Delhi,356789123456789,899110123456789,5G,0.0,no,0
U001,2025-07-10 01:05:00,sms,incoming,95XXXX4769,0,Delhi,990011223344556,899110123456789,4G,0.0,yes,0
U001,2025-07-18 02:10:00,call,incoming,93XXXX2204,487,Ahmedabad,356789123456789,899110999999999,4G,0.0,yes,0
U001,2025-07-09 02:29:00,sms,incoming,96XXXX7119,0,Bangalore,990011223344556,899110888888888,4G,0.0,no,0
U001,2025-07-16 06:52:00,call,incoming,92XXXX1525,587,Mumbai,990011223344556,899110123456789,4G,0.0,no,0
U001,2025-07-20 00:48:00,sms,incoming,92XXXX6629,0,Hyderabad,990011223344556,899110888888888,4G,0.0,yes,0
U001,2025-07-04 22:27:00,call,incoming,96XXXX9548,505,Hyderabad,123456789012345,899110999999999,5G,0.0,no,1
U001,2025-07-12 05:24:00,sms,incoming,93XXXX6362,0,Kolkata,123456789012345,899110123456789,4G,0.0,yes,0
U001,2025-07-02 19:45:00,call,incoming,97XXXX9261,39,Kolkata,123456789012345,899110999999999,5G,0.0,yes,1
U001,2025-07-19 12:08:00,call,incoming,93XXXX3174,372,Chennai,356789123456789,899110888888888,4G,0.0,yes,0
U001,2025-07-08 08:43:00,sms,incoming,97XXXX1399,0,Ahmedabad,990011223344556,899110123456789,5G,0.0,yes,0
U001,2025-07-29 12:38:00,sms,incoming,97XXXX1022,0,Delhi,990011223344556,899110888888888,5G,0.0,yes,0
U001,2025-07-04 16:25:00,call,incoming,99XXXX6500,61,Pune,356789123456789,899110123456789,5G,0.0,no,0
U001,2025-07-29 04:15:00,sms,incoming,90XXXX6989,0,Pune,356789123456789,899110888888888,4G,0.0,yes,0
U001,2025-07-11 20:39:00,sms,incoming,98XXXX2860,0,Ahmedabad,123456789012345,899110888888888,4G,0.0,yes,0
U001,2025-07-13 14:42:00,sms,incoming,90XXXX2038,0,Pune,990011223344556,899110999999999,5G,0.0,yes,0
U001,2025-07-21 13:40:00,sms,incoming,99XXXX7031,0,Delhi,356789123456789,899110999999999,4G,0.0,yes,0
U001,2025-07-14 02:58:00,call,incoming,91XXXX2791,173,Chennai,356789123456789,899110888888888,4G,0.0,no,0
U001,2025-07-10 07:06:00,call,incoming,98XXXX1371,305,Kolkata,123456789012345,899110888888888,4G,0.0,no,0
U001,2025-07-30 08:10:00,sms,incoming,90XXXX5776,0,Hyderabad,356789123456789,899110123456789,4G,0.0,no,0
U001,2025-07-27 08:05:00,sms,incoming,95XXXX6346,0,Ahmedabad,123456789012345,899110888888888,5G,0.0,no,0
U001,2025-07-14 22:46:00,call,incoming,92XXXX5259,237,Ahmedabad,990011223344556,899110999999999,4G,0.0,yes,0
U001,2025-07-29 03:42:00,call,incoming,92XXXX9770,297,Bangalore,356789123456789,899110888888888,4G,0.0,yes,0
U001,2025-07-15 09:50:00,call,incoming,99XXXX3072,456,Chennai,990011223344556,899110123456789,4G,0.0,yes,0
U001,2025-07-07 17:35:00,sms,incoming,95XXXX8347,0,Bangalore,123456789012345,899110999999999,4G,0.0,yes,0
U001,2025-07-21 20:18:00,call,incoming,95XXXX3556,9,Pune,123456789012345,899110888888888,5G,0.0,no,0
U001,2025-07-26 17:23:00,call,incoming,97XXXX6549,120,Ahmedabad,356789123456789,899110123456789,4G,0.0,no,0
U001,2025-07-19 06:41:00,call,incoming,99XXXX4610,461,Pune,356789123456789,899110999999999,4G,0.0,yes,0
U001,2025-07-13 15:34:00,call,incoming,93XXXX1369,90,Ahmedabad,123456789012345,899110888888888,4G,0.0,no,1
U001,2025-07-28 10:49:00,sms,incoming,99XXXX9381,0,Mumbai,123456789012345,899110999999999,5G,0.0,yes,0
U001,2025-07-17 23:13:00,sms,incoming,90XXXX5663,0,Pune,990011223344556,899110999999999,5G,0.0,yes,0
U001,2025-07-21 03:19:00,sms,incoming,94XXXX3683,0,Kolkata,123456789012345,899110999999999,4G,0.0,yes,0
U001,2025-07-04 00:12:00,sms,incoming,99XXXX7156,0,Delhi,356789123456789,899110999999999,5G,0.0,no,0
U001,2025-07-26 07:05:00,call,incoming,97XXXX3243,209,Bangalore,990011223344556,899110999999999,5G,0.0,yes,0
U001,2025-07-23 11:41:00,sms,incoming,98XXXX8593,0,Hyderabad,356789123456789,899110123456789,4G,0.0,no,0
U001,2025-07-30 03:39:00,sms,incoming,97XXXX3034,0,Chennai,990011223344556,899110123456789,5G,0.0,yes,1
U001,2025-07-23 10:32:00,sms,incoming,91XXXX6927,0,Ahmedabad,123456789012345,899110999999999,5G,0.0,no,0
U001,2025-07-17 23:38:00,call,incoming,98XXXX1287,270,Bangalore,123456789012345,899110123456789,4G,0.0,no,0
U001,2025-07-07 03:59:00,sms,incoming,95XXXX3675,0,Mumbai,990011223344556,899110999999999,5G,0.0,no,1
U001,2025-07-25 02:28:00,sms,incoming,91XXXX9419,0,Hyderabad,123456789012345,899110123456789,4G,0.0,yes,0
U001,2025-07-14 16:51:00,sms,incoming,94XXXX6939,0,Delhi,123456789012345,899110888888888,5G,0.0,yes,1
U001,2025-07-17 23:25:00,sms,incoming,97XXXX7750,0,Pune,356789123456789,899110123456789,4G,0.0,yes,0
U001,2025-07-26 10:12:00,call,incoming,99XXXX9612,549,Delhi,990011223344556,899110999999999,4G,0.0,yes,0
U001,2025-07-16 20:20:00,sms,incoming,94XXXX6940,0,Bangalore,990011223344556,899110888888888,5G,0.0,yes,1
U001,2025-07-11 02:52:00,call,incoming,92XXXX3332,237,Chennai,356789123456789,899110123456789,4G,0.0,yes,0
U001,2025-07-04 12:54:00,call,incoming,90XXXX8934,446,Mumbai,356789123456789,899110123456789,4G,0.0,yes,0
U001,2025-07-02 23:16:00,sms,incoming,91XXXX5942,0,Mumbai,356789123456789,899110123456789,4G,0.0,yes,0
U001,2025-07-02 07:57:00,sms,incoming,91XXXX3384,0,Chennai,123456789012345,899110999999999,5G,0.0,yes,0
U001,2025-07-23 23:29:00,call,incoming,99XXXX2119,106,Mumbai,123456789012345,899110123456789,4G,0.0,no,0
U001,2025-07-25 10:41:00,call,incoming,90XXXX2616,224,Ahmedabad,990011223344556,899110888888888,4G,0.0,no,0
U001,2025-07-09 05:32:00,call,incoming,95XXXX7219,439,Hyderabad,123456789012345,899110123456789,5G,0.0,yes,0
U001,2025-07-06 15:01:00,sms,incoming,97XXXX2807,0,Bangalore,990011223344556,899110999999999,5G,0.0,yes,1
U001,2025-07-06 06:23:00,sms,incoming,96XXXX5646,0,Ahmedabad,123456789012345,899110888888888,5G,0.0,no,1
U001,2025-07-14 05:24:00,sms,incoming,96XXXX4093,0,Delhi,990011223344556,899110888888888,5G,0.0,yes,1
U001,2025-07-05 18:52:00,sms,incoming,96XXXX8177,0,Delhi,356789123456789,899110123456789,5G,0.0,no,0
U001,2025-07-08 16:17:00,call,incoming,91XXXX6959,208,Pune,356789123456789,899110888888888,5G,0.0,yes,0
U001,2025-07-23 17:09:00,sms,incoming,94XXXX5472,0,Kolkata,990011223344556,899110999999999,5G,0.0,no,0
U001,2025-07-21 16:34:00,call,incoming,91XXXX3001,261,Ahmedabad,990011223344556,899110123456789,4G,0.0,yes,1
U001,2025-07-04 02:31:00,call,incoming,97XXXX1438,188,Kolkata,123456789012345,899110888888888,5G,0.0,yes,0
U001,2025-07-24 15:55:00,call,incoming,97XXXX8635,211,Chennai,123456789012345,899110999999999,5G,0.0,no,0
U001,2025-07-02 10:30:00,call,incoming,96XXXX2951,397,Ahmedabad,990011223344556,899110999999999,5G,0.0,no,1
U001,2025-07-26 08:01:00,call,incoming,94XXXX3689,508,Kolkata,356789123456789,899110999999999,5G,0.0,no,0
U001,2025-07-26 21:20:00,call,incoming,97XXXX9837,590,Ahmedabad,990011223344556,899110888888888,4G,0.0,yes,0
U001,2025-07-29 01:51:00,sms,incoming,95XXXX5660,0,Pune,356789123456789,899110123456789,4G,0.0,yes,0
U001,2025-07-27 13:50:00,sms,incoming,90XXXX6591,0,Kolkata,356789123456789,899110999999999,5G,0.0,no,0
U001,2025-07-16 23:40:00,sms,incoming,90XXXX5001,0,Hyderabad,356789123456789,899110888888888,5G,0.0,yes,0
U001,2025-07-14 21:02:00,call,incoming,91XXXX6531,178,Mumbai,123456789012345,899110999999999,4G,0.0,no,0
U001,2025-07-26 20:27:00,sms,incoming,98XXXX7900,0,Chennai,356789123456789,899110888888888,5G,0.0,yes,0
U001,2025-07-26 22:58:00,sms,incoming,96XXXX6282,0,Delhi,990011223344556,899110123456789,4G,0.0,no,0
U001,2025-07-23 21:09:00,sms,incoming,95XXXX3730,0,Chennai,990011223344556,899110999999999,4G,0.0,no,0
U001,2025-07-25 09:16:00,call,incoming,93XXXX5708,276,Mumbai,990011223344556,899110888888888,5G,0.0,yes,0
U001,2025-07-27 22:28:00,call,incoming,95XXXX5478,73,Ahmedabad,990011223344556,899110123456789,5G,0.0,yes,0
U001,2025-07-23 23:12:00,sms,incoming,94XXXX8092,0,Pune,356789123456789,899110999999999,5G,0.0,no,0
U001,2025-07-25 22:05:00,sms,incoming,92XXXX1304,0,Bangalore,123456789012345,899110999999999,4G,0.0,no,1
U001,2025-07-26 18:21:00,sms,incoming,90XXXX9556,0,Hyderabad,990011223344556,899110999999999,4G,0.0,yes,0
U001,2025-07-20 19:33:00,sms,incoming,96XXXX6220,0,Delhi,123456789012345,899110123456789,5G,0.0,no,0
U001,2025-07-30 09:39:00,sms,incoming,92XXXX5201,0,Hyderabad,990011223344556,899110123456789,4G,0.0,yes,0
U001,2025-07-15 03:11:00,call,incoming,97XXXX8952,578,Kolkata,990011223344556,899110888888888,4G,0.0,yes,1
U001,2025-07-13 15:24:00,sms,incoming,98XXXX3883,0,Mumbai,123456789012345,899110999999999,4G,0.0,yes,1
U001,2025-07-03 21:26:00,sms,incoming,96XXXX6954,0,Delhi,990011223344556,899110888888888,4G,0.0,yes,0
U001,2025-07-24 18:07:00,call,incoming,99XXXX9605,262,Ahmedabad,356789123456789,899110123456789,4G,0.0,no,0
U001,2025-07-27 14:14:00,sms,incoming,96XXXX4865,0,Kolkata,356789123456789,899110123456789,4G,0.0,yes,0
U001,2025-07-21 00:01:00,sms,incoming,96XXXX5166,0,Mumbai,990011223344556,899110888888888,5G,0.0,yes,0
U001,2025-07-13 15:21:00,call,incoming,92XXXX6947,491,Pune,990011223344556,899110123456789,4G,0.0,yes,0
U001,2025-07-12 12:19:00,call,incoming,98XXXX7302,321,Pune,123456789012345,899110123456789,4G,0.0,no,0
U001,2025-07-01 08:35:00,sms,incoming,96XXXX5186,0,Chennai,356789123456789,899110123456789,5G,0.0,yes,0
U001,2025-07-20 23:20:00,call,incoming,95XXXX7656,39,Chennai,356789123456789,899110999999999,5G,0.0,no,0
U001,2025-07-20 05:20:00,sms,incoming,91XXXX3627,0,Chennai,123456789012345,899110123456789,5G,0.0,no,0
U001,2025-07-21 15:04:00,sms,incoming,90XXXX1853,0,Bangalore,123456789012345,899110999999999,4G,0.0,yes,0
U001,2025-07-27 04:56:00,sms,incoming,91XXXX2815,0,Bangalore,356789123456789,899110888888888,4G,0.0,no,0
U001,2025-07-21 13:08:00,sms,incoming,97XXXX3187,0,Chennai,356789123456789,899110888888888,5G,0.0,no,0
U001,2025-07-04 20:11:00,call,incoming,96XXXX7022,191,Kolkata,990011223344556,899110888888888,4G,0.0,yes,0
U001,2025-07-05 01:11:00,call,incoming,97XXXX4248,273,Bangalore,356789123456789,899110999999999,5G,0.0,no,0
